clip_id,source_pipeline,fake_label,speaker_id,audio_emotion,visual_emotion,sarcasm_label,has_z_at,has_z_v,is_ready_for_training,video_path,z_at_path,z_v_path,transcript,n_keyframes,visual_ok,has_audio,has_text,has_visual,transcript,n_keyframes,visual_ok,has_audio,has_text,has_visual
-egA8-b7-3M_013,mosei_real,0,mosei_-egA8-b7-3M_013,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-egA8-b7-3M_013.mp4,data\preprocessed\features\z_at\-egA8-b7-3M_013.pt,data\preprocessed\features\z_v\-egA8-b7-3M_013.pt,One of the things that is most important to do when you consider exhibiting is to think about your goals.,8,1,1,1,1,One of the things that is most important to do when you consider exhibiting is to think about your goals.,8,1,1,1,1
-egA8-b7-3M_014,mosei_real,0,mosei_-egA8-b7-3M_014,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-egA8-b7-3M_014.mp4,data\preprocessed\features\z_at\-egA8-b7-3M_014.pt,data\preprocessed\features\z_v\-egA8-b7-3M_014.pt,Here are three goals that you can achieve by signing up to become an exhibitor at a returning conference.,8,1,1,1,1,Here are three goals that you can achieve by signing up to become an exhibitor at a returning conference.,8,1,1,1,1
-egA8-b7-3M_016,mosei_real,0,mosei_-egA8-b7-3M_016,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-egA8-b7-3M_016.mp4,data\preprocessed\features\z_at\-egA8-b7-3M_016.pt,data\preprocessed\features\z_v\-egA8-b7-3M_016.pt,"Secondly, another goal of exhibiting is building your company image.",8,1,1,1,1,"Secondly, another goal of exhibiting is building your company image.",8,1,1,1,1
-hnBHBN8p5A_000,mosei_real,0,mosei_-hnBHBN8p5A_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-hnBHBN8p5A_000.mp4,data\preprocessed\features\z_at\-hnBHBN8p5A_000.pt,data\preprocessed\features\z_v\-hnBHBN8p5A_000.pt,"A department, a division.",8,1,1,1,1,"A department, a division.",8,1,1,1,1
-hnBHBN8p5A_003,mosei_real,0,mosei_-hnBHBN8p5A_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-hnBHBN8p5A_003.mp4,data\preprocessed\features\z_at\-hnBHBN8p5A_003.pt,data\preprocessed\features\z_v\-hnBHBN8p5A_003.pt,Isn't that beautiful? But have you ever wondered how we will be able to,8,1,1,1,1,Isn't that beautiful? But have you ever wondered how we will be able to,8,1,1,1,1
-hnBHBN8p5A_004,mosei_real,0,mosei_-hnBHBN8p5A_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-hnBHBN8p5A_004.mp4,data\preprocessed\features\z_at\-hnBHBN8p5A_004.pt,data\preprocessed\features\z_v\-hnBHBN8p5A_004.pt,We'll be able to reach full potential in life. What if this clicker was magic? And we can see your...,8,1,1,1,1,We'll be able to reach full potential in life. What if this clicker was magic? And we can see your...,8,1,1,1,1
-iRBcNs9oI8_000,mosei_real,0,mosei_-iRBcNs9oI8_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-iRBcNs9oI8_000.mp4,data\preprocessed\features\z_at\-iRBcNs9oI8_000.pt,data\preprocessed\features\z_v\-iRBcNs9oI8_000.pt,"Hello, my name is Emma and in today's video I am going to teach you a very very important secret.",8,1,1,1,1,"Hello, my name is Emma and in today's video I am going to teach you a very very important secret.",8,1,1,1,1
-iRBcNs9oI8_001,mosei_real,0,mosei_-iRBcNs9oI8_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-iRBcNs9oI8_001.mp4,data\preprocessed\features\z_at\-iRBcNs9oI8_001.pt,data\preprocessed\features\z_v\-iRBcNs9oI8_001.pt,"Okay, so first of all, what am I talking about?",8,1,1,1,1,"Okay, so first of all, what am I talking about?",8,1,1,1,1
-iRBcNs9oI8_002,mosei_real,0,mosei_-iRBcNs9oI8_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-iRBcNs9oI8_002.mp4,data\preprocessed\features\z_at\-iRBcNs9oI8_002.pt,data\preprocessed\features\z_v\-iRBcNs9oI8_002.pt,"of Power Pose. Well, for starters, let's look at the word PASS.",8,1,1,1,1,"of Power Pose. Well, for starters, let's look at the word PASS.",8,1,1,1,1
-iRBcNs9oI8_003,mosei_real,0,mosei_-iRBcNs9oI8_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-iRBcNs9oI8_003.mp4,data\preprocessed\features\z_at\-iRBcNs9oI8_003.pt,data\preprocessed\features\z_v\-iRBcNs9oI8_003.pt,secret. This secret is,8,1,1,1,1,secret. This secret is,8,1,1,1,1
-iRBcNs9oI8_005,mosei_real,0,mosei_-iRBcNs9oI8_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-iRBcNs9oI8_005.mp4,data\preprocessed\features\z_at\-iRBcNs9oI8_005.pt,data\preprocessed\features\z_v\-iRBcNs9oI8_005.pt,any English test. This secret is going to help you if you have,8,1,1,1,1,any English test. This secret is going to help you if you have,8,1,1,1,1
-iRBcNs9oI8_006,mosei_real,0,mosei_-iRBcNs9oI8_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-iRBcNs9oI8_006.mp4,data\preprocessed\features\z_at\-iRBcNs9oI8_006.pt,data\preprocessed\features\z_v\-iRBcNs9oI8_006.pt,help you if you have an English job interview.,8,1,1,1,1,help you if you have an English job interview.,8,1,1,1,1
-iRBcNs9oI8_009,mosei_real,0,mosei_-iRBcNs9oI8_009,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-iRBcNs9oI8_009.mp4,data\preprocessed\features\z_at\-iRBcNs9oI8_009.pt,data\preprocessed\features\z_v\-iRBcNs9oI8_009.pt,of Power Pose.,8,1,1,1,1,of Power Pose.,8,1,1,1,1
-l_53IwQoj0_000,mosei_real,0,mosei_-l_53IwQoj0_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-l_53IwQoj0_000.mp4,data\preprocessed\features\z_at\-l_53IwQoj0_000.pt,data\preprocessed\features\z_v\-l_53IwQoj0_000.pt,"So if you think about the types of programs like Hyundai's buyer reassurance program, Bank of America's keep the change.",8,1,1,1,1,"So if you think about the types of programs like Hyundai's buyer reassurance program, Bank of America's keep the change.",8,1,1,1,1
-lqc32Zpr7M_000,mosei_real,0,mosei_-lqc32Zpr7M_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-lqc32Zpr7M_000.mp4,data\preprocessed\features\z_at\-lqc32Zpr7M_000.pt,data\preprocessed\features\z_v\-lqc32Zpr7M_000.pt,You go to visit your family for the holidays and your mom and dad have some big news.,8,1,1,1,1,You go to visit your family for the holidays and your mom and dad have some big news.,8,1,1,1,1
-lqc32Zpr7M_003,mosei_real,0,mosei_-lqc32Zpr7M_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-lqc32Zpr7M_003.mp4,data\preprocessed\features\z_at\-lqc32Zpr7M_003.pt,data\preprocessed\features\z_v\-lqc32Zpr7M_003.pt,There are several different stages that you're going to go through when coping with a dying person.,8,1,1,1,1,There are several different stages that you're going to go through when coping with a dying person.,8,1,1,1,1
-m9KtvCk_L8_000,mosei_real,0,mosei_-m9KtvCk_L8_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-m9KtvCk_L8_000.mp4,data\preprocessed\features\z_at\-m9KtvCk_L8_000.pt,data\preprocessed\features\z_v\-m9KtvCk_L8_000.pt,"What that means is when the lender receives this payment, where there's $200, $304, whatever the case may be.",8,1,1,1,1,"What that means is when the lender receives this payment, where there's $200, $304, whatever the case may be.",8,1,1,1,1
-m9KtvCk_L8_001,mosei_real,0,mosei_-m9KtvCk_L8_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-m9KtvCk_L8_001.mp4,data\preprocessed\features\z_at\-m9KtvCk_L8_001.pt,data\preprocessed\features\z_v\-m9KtvCk_L8_001.pt,It doesn't have to be the mortgage payment to the lender.,8,1,1,1,1,It doesn't have to be the mortgage payment to the lender.,8,1,1,1,1
-m9KtvCk_L8_002,mosei_real,0,mosei_-m9KtvCk_L8_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-m9KtvCk_L8_002.mp4,data\preprocessed\features\z_at\-m9KtvCk_L8_002.pt,data\preprocessed\features\z_v\-m9KtvCk_L8_002.pt,You have to make sure that that payment is to be used strictly for principal reduction.,8,1,1,1,1,You have to make sure that that payment is to be used strictly for principal reduction.,8,1,1,1,1
-mJ2ud6oKI8_001,mosei_real,0,mosei_-mJ2ud6oKI8_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-mJ2ud6oKI8_001.mp4,data\preprocessed\features\z_at\-mJ2ud6oKI8_001.pt,data\preprocessed\features\z_v\-mJ2ud6oKI8_001.pt,,8,1,1,1,1,,8,1,1,1,1
-mJ2ud6oKI8_002,mosei_real,0,mosei_-mJ2ud6oKI8_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-mJ2ud6oKI8_002.mp4,data\preprocessed\features\z_at\-mJ2ud6oKI8_002.pt,data\preprocessed\features\z_v\-mJ2ud6oKI8_002.pt,"Yeah, so you know all of us are a little bit different. There's so many physical",8,1,1,1,1,"Yeah, so you know all of us are a little bit different. There's so many physical",8,1,1,1,1
-mJ2ud6oKI8_003,mosei_real,0,mosei_-mJ2ud6oKI8_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-mJ2ud6oKI8_003.mp4,data\preprocessed\features\z_at\-mJ2ud6oKI8_003.pt,data\preprocessed\features\z_v\-mJ2ud6oKI8_003.pt,There's so many physical therapists and chiropractor and osteopathic physicians out there. And we're all a little bit different. There's a lot of similarities.,8,1,1,1,1,There's so many physical therapists and chiropractor and osteopathic physicians out there. And we're all a little bit different. There's a lot of similarities.,8,1,1,1,1
-mJ2ud6oKI8_005,mosei_real,0,mosei_-mJ2ud6oKI8_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-mJ2ud6oKI8_005.mp4,data\preprocessed\features\z_at\-mJ2ud6oKI8_005.pt,data\preprocessed\features\z_v\-mJ2ud6oKI8_005.pt,that we all want to approach really any...,8,1,1,1,1,that we all want to approach really any...,8,1,1,1,1
-mJ2ud6oKI8_006,mosei_real,0,mosei_-mJ2ud6oKI8_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-mJ2ud6oKI8_006.mp4,data\preprocessed\features\z_at\-mJ2ud6oKI8_006.pt,data\preprocessed\features\z_v\-mJ2ud6oKI8_006.pt,really any patient with.,8,1,1,1,1,really any patient with.,8,1,1,1,1
-mqbVkbCndg_000,mosei_real,0,mosei_-mqbVkbCndg_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-mqbVkbCndg_000.mp4,data\preprocessed\features\z_at\-mqbVkbCndg_000.pt,data\preprocessed\features\z_v\-mqbVkbCndg_000.pt,That's a really...,2,0,1,1,1,That's a really...,2,0,1,1,1
-mqbVkbCndg_001,mosei_real,0,mosei_-mqbVkbCndg_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-mqbVkbCndg_001.mp4,data\preprocessed\features\z_at\-mqbVkbCndg_001.pt,data\preprocessed\features\z_v\-mqbVkbCndg_001.pt,Really wonderful question. What is philosophy and why?,8,1,1,1,1,Really wonderful question. What is philosophy and why?,8,1,1,1,1
-mqbVkbCndg_002,mosei_real,0,mosei_-mqbVkbCndg_002,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-mqbVkbCndg_002.mp4,data\preprocessed\features\z_at\-mqbVkbCndg_002.pt,data\preprocessed\features\z_v\-mqbVkbCndg_002.pt,"pragmatist and I don't think we're ever going to find the big theories of truth, justice, etc.",8,1,1,1,1,"pragmatist and I don't think we're ever going to find the big theories of truth, justice, etc.",8,1,1,1,1
-ri04Z7vwnc_005,mosei_real,0,mosei_-ri04Z7vwnc_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-ri04Z7vwnc_005.mp4,data\preprocessed\features\z_at\-ri04Z7vwnc_005.pt,data\preprocessed\features\z_v\-ri04Z7vwnc_005.pt,feel that or a couple of feels that you know this is something which is a no-go topic I cannot discuss this with my spouse,8,1,1,1,1,feel that or a couple of feels that you know this is something which is a no-go topic I cannot discuss this with my spouse,8,1,1,1,1
-s9qJ7ATP7w_000,mosei_real,0,mosei_-s9qJ7ATP7w_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-s9qJ7ATP7w_000.mp4,data\preprocessed\features\z_at\-s9qJ7ATP7w_000.pt,data\preprocessed\features\z_v\-s9qJ7ATP7w_000.pt,"In fact, when he does those things, people freak out. Kids make fun of you, you're an immigrant, you're poor. Winning's easy, then I said...",8,1,1,1,1,"In fact, when he does those things, people freak out. Kids make fun of you, you're an immigrant, you're poor. Winning's easy, then I said...",8,1,1,1,1
-s9qJ7ATP7w_001,mosei_real,0,mosei_-s9qJ7ATP7w_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-s9qJ7ATP7w_001.mp4,data\preprocessed\features\z_at\-s9qJ7ATP7w_001.pt,data\preprocessed\features\z_v\-s9qJ7ATP7w_001.pt,"And I said, oh, make a profit and all these other things. And I said, no. My dad works in a factory suite.",8,1,1,1,1,"And I said, oh, make a profit and all these other things. And I said, no. My dad works in a factory suite.",8,1,1,1,1
-s9qJ7ATP7w_003,mosei_real,0,mosei_-s9qJ7ATP7w_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-s9qJ7ATP7w_003.mp4,data\preprocessed\features\z_at\-s9qJ7ATP7w_003.pt,data\preprocessed\features\z_v\-s9qJ7ATP7w_003.pt,"complicate business and success. I always say to people, I'm not in business for emotional gratification.",8,1,1,1,1,"complicate business and success. I always say to people, I'm not in business for emotional gratification.",8,1,1,1,1
-s9qJ7ATP7w_006,mosei_real,0,mosei_-s9qJ7ATP7w_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-s9qJ7ATP7w_006.mp4,data\preprocessed\features\z_at\-s9qJ7ATP7w_006.pt,data\preprocessed\features\z_v\-s9qJ7ATP7w_006.pt,"This is my husband, author, investor, and...",8,1,1,1,1,"This is my husband, author, investor, and...",8,1,1,1,1
-s9qJ7ATP7w_007,mosei_real,0,mosei_-s9qJ7ATP7w_007,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-s9qJ7ATP7w_007.mp4,data\preprocessed\features\z_at\-s9qJ7ATP7w_007.pt,data\preprocessed\features\z_v\-s9qJ7ATP7w_007.pt,stir and TV personality. Herjavit Group was one of Canada's fastest growing technology companies. He has an estimated net-,8,1,1,1,1,stir and TV personality. Herjavit Group was one of Canada's fastest growing technology companies. He has an estimated net-,8,1,1,1,1
-s9qJ7ATP7w_008,mosei_real,0,mosei_-s9qJ7ATP7w_008,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-s9qJ7ATP7w_008.mp4,data\preprocessed\features\z_at\-s9qJ7ATP7w_008.pt,data\preprocessed\features\z_v\-s9qJ7ATP7w_008.pt,He has an estimated net worth of $200 million.,8,1,1,1,1,He has an estimated net worth of $200 million.,8,1,1,1,1
-s9qJ7ATP7w_009,mosei_real,0,mosei_-s9qJ7ATP7w_009,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-s9qJ7ATP7w_009.mp4,data\preprocessed\features\z_at\-s9qJ7ATP7w_009.pt,data\preprocessed\features\z_v\-s9qJ7ATP7w_009.pt,"$1,000,000. He's Robert Hurgevack and here are his top 10 rules for success.",8,1,1,1,1,"$1,000,000. He's Robert Hurgevack and here are his top 10 rules for success.",8,1,1,1,1
-t217m2on-s_000,mosei_real,0,mosei_-t217m2on-s_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-t217m2on-s_000.mp4,data\preprocessed\features\z_at\-t217m2on-s_000.pt,data\preprocessed\features\z_v\-t217m2on-s_000.pt,"But a good thing to do is yawning, chewing gum is effective.",8,1,1,1,1,"But a good thing to do is yawning, chewing gum is effective.",8,1,1,1,1
-tANM6ETl_M_001,mosei_real,0,mosei_-tANM6ETl_M_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-tANM6ETl_M_001.mp4,data\preprocessed\features\z_at\-tANM6ETl_M_001.pt,data\preprocessed\features\z_v\-tANM6ETl_M_001.pt,The first place is either you have a prospector or a customer who's never done it before. They've never tried it.,8,1,1,1,1,The first place is either you have a prospector or a customer who's never done it before. They've never tried it.,8,1,1,1,1
-tPCytz4rww_000,mosei_real,0,mosei_-tPCytz4rww_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-tPCytz4rww_000.mp4,data\preprocessed\features\z_at\-tPCytz4rww_000.pt,data\preprocessed\features\z_v\-tPCytz4rww_000.pt,footage say 20%. So if you've got a thousand square foot condo make sure,8,1,1,1,1,footage say 20%. So if you've got a thousand square foot condo make sure,8,1,1,1,1
-tPCytz4rww_001,mosei_real,0,mosei_-tPCytz4rww_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-tPCytz4rww_001.mp4,data\preprocessed\features\z_at\-tPCytz4rww_001.pt,data\preprocessed\features\z_v\-tPCytz4rww_001.pt,"So make sure that you're using comps that are no larger than 1200 square feet, no less than",8,1,1,1,1,"So make sure that you're using comps that are no larger than 1200 square feet, no less than",8,1,1,1,1
-tPCytz4rww_003,mosei_real,0,mosei_-tPCytz4rww_003,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-tPCytz4rww_003.mp4,data\preprocessed\features\z_at\-tPCytz4rww_003.pt,data\preprocessed\features\z_v\-tPCytz4rww_003.pt,So make sure to do a thorough cleaning of the property if you need...,8,1,1,1,1,So make sure to do a thorough cleaning of the property if you need...,8,1,1,1,1
-tPCytz4rww_005,mosei_real,0,mosei_-tPCytz4rww_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-tPCytz4rww_005.mp4,data\preprocessed\features\z_at\-tPCytz4rww_005.pt,data\preprocessed\features\z_v\-tPCytz4rww_005.pt,or a couple of ideas to get you started on how to sell your condo.,8,1,1,1,1,or a couple of ideas to get you started on how to sell your condo.,8,1,1,1,1
-uywlfIYOS8_000,mosei_real,0,mosei_-uywlfIYOS8_000,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-uywlfIYOS8_000.mp4,data\preprocessed\features\z_at\-uywlfIYOS8_000.pt,data\preprocessed\features\z_v\-uywlfIYOS8_000.pt,Vigor is not overdeveloped and then from a brand point of view we need to make sure that we're driving the relevant insight,8,1,1,1,1,Vigor is not overdeveloped and then from a brand point of view we need to make sure that we're driving the relevant insight,8,1,1,1,1
-wny0OAz3g8_001,mosei_real,0,mosei_-wny0OAz3g8_001,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-wny0OAz3g8_001.mp4,data\preprocessed\features\z_at\-wny0OAz3g8_001.pt,data\preprocessed\features\z_v\-wny0OAz3g8_001.pt,University to your fellowship to study in Berlin. Professor of Sociology and History at two different universities author of countless,8,1,1,1,1,University to your fellowship to study in Berlin. Professor of Sociology and History at two different universities author of countless,8,1,1,1,1
-wny0OAz3g8_004,mosei_real,0,mosei_-wny0OAz3g8_004,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-wny0OAz3g8_004.mp4,data\preprocessed\features\z_at\-wny0OAz3g8_004.pt,data\preprocessed\features\z_v\-wny0OAz3g8_004.pt,"At PhD from Harvard, first Harvard PhD granted to an African-American. The sub-",8,1,1,1,1,"At PhD from Harvard, first Harvard PhD granted to an African-American. The sub-",8,1,1,1,1
-wny0OAz3g8_005,mosei_real,0,mosei_-wny0OAz3g8_005,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-wny0OAz3g8_005.mp4,data\preprocessed\features\z_at\-wny0OAz3g8_005.pt,data\preprocessed\features\z_v\-wny0OAz3g8_005.pt,African American. The Civil Rights Organization. The NAACP. That magazine. The crisis. The longest running black-,8,1,1,1,1,African American. The Civil Rights Organization. The NAACP. That magazine. The crisis. The longest running black-,8,1,1,1,1
-wny0OAz3g8_006,mosei_real,0,mosei_-wny0OAz3g8_006,,,-1,1,1,1,D:\Documents\Programming\Thesis_G10\data\raw\CMU-MOSEI\segments\-wny0OAz3g8_006.mp4,data\preprocessed\features\z_at\-wny0OAz3g8_006.pt,data\preprocessed\features\z_v\-wny0OAz3g8_006.pt,"American sociologist, as well as one of the first proponents of race conflict theory. And his studies of the lives of African Americans during the Jim Crow era of American history",8,1,1,1,1,"American sociologist, as well as one of the first proponents of race conflict theory. And his studies of the lives of African Americans during the Jim Crow era of American history",8,1,1,1,1
